UNIVERSIDADE DE BRASÍLIA;GESTÃO DE SAÚDE;43,5;
UNIVERSIDADE DE BRASÍLIA;TERAPIA OCUPACIONAL;37,4;
UNIVERSIDADE DE BRASÍLIA;ENFERMAGEM;41,9;
UNIVERSIDADE DE BRASÍLIA;ENGENHARIA DE ENERGIA;57,6;
UNIVERSIDADE DE BRASÍLIA;ENGENHARIA ELETRÔNICA;68,5;
UNIVERSIDADE DE BRASÍLIA;ENGENHARIA AUTOMOTIVA;68,7;
UNIVERSIDADE DE BRASÍLIA;ENGENHARIA DE SOFTWARE;53,2;
UNIVERSIDADE DE BRASÍLIA;ARTES CÊNICAS;60,0;
UNIVERSIDADE DE BRASÍLIA;CIÊNCIAS AMBIENTAIS;51,2;
UNIVERSIDADE DE BRASÍLIA;ENGENHARIA DE COMPUTAÇÃO;62,5;
UNIVERSIDADE DE BRASÍLIA;ENGENHARIA DE PRODUÇÃO;44,1;
UNIVERSIDADE DE BRASÍLIA;GEOFISICA;57,6;
UNIVERSIDADE DE BRASÍLIA;GESTÃO DE POLÍTICAS PÚBLICAS;42,9;
UNIVERSIDADE DE BRASÍLIA;HISTÓRIA;63,4;
UNIVERSIDADE DE BRASÍLIA;MUSEOLOGIA;46,0;
UNIVERSIDADE DE BRASÍLIA;MÚSICA;42,9;
UNIVERSIDADE DE BRASÍLIA;FÍSICA;83,3;
UNIVERSIDADE DE BRASÍLIA;QUÍMICA;37,2;
UNIVERSIDADE DE BRASÍLIA;CIÊNCIAS BIOLÓGICAS;26,4;
UNIVERSIDADE DE BRASÍLIA;CIÊNCIAS SOCIAIS;78,5;
UNIVERSIDADE DE BRASÍLIA;FILOSOFIA;44,4;
UNIVERSIDADE DE BRASÍLIA;HISTÓRIA;82,1;
UNIVERSIDADE DE BRASÍLIA;GEOGRAFIA;38,7;
UNIVERSIDADE DE BRASÍLIA;LETRAS;84,0;
UNIVERSIDADE DE BRASÍLIA;ARTES PLÁSTICAS;48,8;
UNIVERSIDADE DE BRASÍLIA;ARTES CÊNICAS;65,7;
UNIVERSIDADE DE BRASÍLIA;ARQUITETURA E URBANISMO;23,3;
UNIVERSIDADE DE BRASÍLIA;SERVIÇO SOCIAL;32,5;
UNIVERSIDADE DE BRASÍLIA;TURISMO;52,5;
UNIVERSIDADE DE BRASÍLIA;FILOSOFIA;76,9;
UNIVERSIDADE DE BRASÍLIA;ENGENHARIA AMBIENTAL;38,8;
UNIVERSIDADE DE BRASÍLIA;GESTÃO DE AGRONEGÓCIOS;56,0;
UNIVERSIDADE DE BRASÍLIA;LETRAS LÍNGUA ESTRANGEIRA APLICADA;66,7;
UNIVERSIDADE DE BRASÍLIA;LETRAS TRADUÇÃO ESPANHOL;93,3;
UNIVERSIDADE DE BRASÍLIA;COMUNICAÇÃO ORGANIZACIONAL;16,7;
UNIVERSIDADE DE BRASÍLIA;QUÍMICA TECNOLÓGICA;71,1;
UNIVERSIDADE DE BRASÍLIA;FARMÁCIA;27,8;
UNIVERSIDADE DE BRASÍLIA;GESTÃO EM SAÚDE COLETIVA;42,1;
UNIVERSIDADE DE BRASÍLIA;CIÊNCIAS FARMACÊUTICAS;81,0;
UNIVERSIDADE FEDERAL DE SERGIPE;ENGENHARIA CIVIL;49,2;
UNIVERSIDADE FEDERAL DE SERGIPE;ENGENHARIA QUÍMICA;64,9;
UNIVERSIDADE FEDERAL DE SERGIPE;MATEMÁTICA;69,5;
UNIVERSIDADE FEDERAL DE SERGIPE;QUÍMICA INDUSTRIAL;86,9;
UNIVERSIDADE FEDERAL DE SERGIPE;CIÊNCIAS BIOLÓGICAS;56,8;
UNIVERSIDADE FEDERAL DE SERGIPE;ENFERMAGEM;23,6;
UNIVERSIDADE FEDERAL DE SERGIPE;MEDICINA;14,4;
UNIVERSIDADE FEDERAL DE SERGIPE;ODONTOLOGIA;29,0;
UNIVERSIDADE FEDERAL DE SERGIPE;ADMINISTRAÇÃO;49,1;
UNIVERSIDADE FEDERAL DE SERGIPE;CIÊNCIAS CONTÁBEIS;41,1;
UNIVERSIDADE FEDERAL DE SERGIPE;CIÊNCIAS ECONÔMICAS;82,8;
UNIVERSIDADE FEDERAL DE SERGIPE;DIREITO;20,2;
UNIVERSIDADE FEDERAL DE SERGIPE;GEOGRAFIA;66,7;
UNIVERSIDADE FEDERAL DE SERGIPE;HISTÓRIA;43,8;
UNIVERSIDADE FEDERAL DE SERGIPE;PEDAGOGIA;29,3;
UNIVERSIDADE FEDERAL DE SERGIPE;CIÊNCIA DA COMPUTAÇÃO;71,7;
UNIVERSIDADE FEDERAL DE SERGIPE;CIÊNCIAS SOCIAIS;93,2;
UNIVERSIDADE FEDERAL DE SERGIPE;ENGENHARIA AGRONÔMICA;57,7;
UNIVERSIDADE FEDERAL DE SERGIPE;MATEMÁTICA;91,7;
UNIVERSIDADE FEDERAL DE SERGIPE;QUÍMICA;58,9;
UNIVERSIDADE FEDERAL DE SERGIPE;FILOSOFIA;67,0;
UNIVERSIDADE FEDERAL DE SERGIPE;CIÊNCIAS BIOLÓGICAS;44,1;
UNIVERSIDADE FEDERAL DE SERGIPE;GEOGRAFIA;44,6;
UNIVERSIDADE FEDERAL DE SERGIPE;HISTÓRIA;59,7;
UNIVERSIDADE FEDERAL DE SERGIPE;CIÊNCIAS BIOLÓGICAS;60,0;
UNIVERSIDADE FEDERAL DE SERGIPE;ADMINISTRAÇÃO;39,0;
UNIVERSIDADE FEDERAL DE SERGIPE;CIÊNCIAS SOCIAIS;28,6;
UNIVERSIDADE FEDERAL DE SERGIPE;CIÊNCIAS ECONÔMICAS;73,7;
UNIVERSIDADE FEDERAL DE SERGIPE;DIREITO;23,9;
UNIVERSIDADE FEDERAL DE SERGIPE;ENFERMAGEM;86,7;
UNIVERSIDADE FEDERAL DE SERGIPE;FÍSICA;92,7;
UNIVERSIDADE FEDERAL DE SERGIPE;FÍSICA;77,3;
UNIVERSIDADE FEDERAL DE SERGIPE;QUÍMICA;84,5;
UNIVERSIDADE FEDERAL DE SERGIPE;MATEMÁTICA;84,9;
UNIVERSIDADE FEDERAL DE SERGIPE;PEDAGOGIA;67,4;
UNIVERSIDADE FEDERAL DE SERGIPE;ESTATÍSTICA;84,3;
UNIVERSIDADE FEDERAL DE SERGIPE;ENGENHARIA DE ALIMENTOS;78,9;
UNIVERSIDADE FEDERAL DE SERGIPE;PSICOLOGIA;80,0;
UNIVERSIDADE FEDERAL DE SERGIPE;FÍSICA MÉDICA;77,2;
UNIVERSIDADE FEDERAL DE SERGIPE;ENGENHARIA FLORESTAL;73,0;
UNIVERSIDADE FEDERAL DE SERGIPE;PSICOLOGIA;25,9;
UNIVERSIDADE FEDERAL DE SERGIPE;SERVIÇO SOCIAL;47,7;
UNIVERSIDADE FEDERAL DE SERGIPE;ENGENHARIA ELETRÔNICA;85,5;
UNIVERSIDADE FEDERAL DE SERGIPE;ARTES VISUAIS;78,4;
UNIVERSIDADE FEDERAL DE SERGIPE;JORNALISMO;58,2;
UNIVERSIDADE FEDERAL DE SERGIPE;LETRAS - LÍNGUA PORTUGUESA;30,8;
UNIVERSIDADE FEDERAL DE SERGIPE;LETRAS - LÍNGUA PORTUGUESA;32,7;
UNIVERSIDADE FEDERAL DE SERGIPE;LETRAS - ESPANHOL;57,0;
UNIVERSIDADE FEDERAL DE SERGIPE;LETRAS - INGLÊS;63,9;
UNIVERSIDADE FEDERAL DE SERGIPE;LETRAS - PORTUGUÊS E INGLÊS;67,9;
UNIVERSIDADE FEDERAL DE SERGIPE;LETRAS - PORTUGUÊS E FRANCÊS;89,0;
UNIVERSIDADE FEDERAL DE SERGIPE;ZOOTECNIA;76,8;
UNIVERSIDADE FEDERAL DE SERGIPE;LETRAS - PORTUGUÊS E FRANCÊS;97,8;
UNIVERSIDADE FEDERAL DE SERGIPE;SISTEMAS DE INFORMAÇÃO;79,2;
UNIVERSIDADE FEDERAL DE SERGIPE;ADMINISTRAÇÃO;72,1;
UNIVERSIDADE FEDERAL DE SERGIPE;CIÊNCIAS BIOLÓGICAS;33,9;
UNIVERSIDADE FEDERAL DE SERGIPE;CIÊNCIAS CONTÁBEIS;40,3;
UNIVERSIDADE FEDERAL DE SERGIPE;FÍSICA;79,2;
UNIVERSIDADE FEDERAL DE SERGIPE;GEOGRAFIA;30,8;
UNIVERSIDADE FEDERAL DE SERGIPE;LETRAS - LÍNGUA PORTUGUESA;41,5;
UNIVERSIDADE FEDERAL DE SERGIPE;MATEMÁTICA;67,3;
UNIVERSIDADE FEDERAL DE SERGIPE;PEDAGOGIA;31,7;
UNIVERSIDADE FEDERAL DE SERGIPE;QUÍMICA;43,4;
UNIVERSIDADE FEDERAL DE SERGIPE;FARMÁCIA;37,4;
UNIVERSIDADE FEDERAL DE SERGIPE;ENGENHARIA MECÂNICA;42,4;
UNIVERSIDADE FEDERAL DE SERGIPE;ENGENHARIA DE MATERIAIS;84,7;
UNIVERSIDADE FEDERAL DE SERGIPE;NUTRIÇÃO;21,8;
UNIVERSIDADE FEDERAL DE SERGIPE;SISTEMAS DE INFORMAÇÃO;70,7;
UNIVERSIDADE FEDERAL DE SERGIPE;GEOLOGIA;43,3;
UNIVERSIDADE FEDERAL DE SERGIPE;ENGENHARIA DE PESCA;77,1;
UNIVERSIDADE FEDERAL DE SERGIPE;FISIOTERAPIA;22,4;
UNIVERSIDADE FEDERAL DE SERGIPE;FONOAUDIOLOGIA;21,1;
UNIVERSIDADE FEDERAL DE SERGIPE;ENGENHARIA DE PRODUÇÃO;36,0;
UNIVERSIDADE FEDERAL DE SERGIPE;SECRETARIADO EXECUTIVO;67,2;
UNIVERSIDADE FEDERAL DE SERGIPE;TURISMO;70,1;
UNIVERSIDADE FEDERAL DE SERGIPE;EDUCAÇÃO FÍSICA;50,0;
UNIVERSIDADE FEDERAL DE SERGIPE;MÚSICA;54,0;
UNIVERSIDADE FEDERAL DE SERGIPE;LETRAS - PORTUGUÊS E ESPANHOL;38,7;
UNIVERSIDADE FEDERAL DE SERGIPE;ARQUITETURA E URBANISMO;32,8;
UNIVERSIDADE FEDERAL DE SERGIPE;DANÇA;72,5;
UNIVERSIDADE FEDERAL DE SERGIPE;TEATRO;100,0;
UNIVERSIDADE FEDERAL DE SERGIPE;MUSEOLOGIA;79,4;
UNIVERSIDADE FEDERAL DE SERGIPE;ARQUEOLOGIA;60,3;
UNIVERSIDADE FEDERAL DE SERGIPE;EDUCAÇÃO FÍSICA;54,9;
